day,price,state
1993-07-12,0.523,NY
1993-07-12,0.514,TX
1993-07-13,0.513,TX
1993-07-13,0.523,NY
1993-07-14,0.511,NY
1993-07-14,0.498,TX
1993-07-15,0.502,TX
1993-07-15,0.516,NY
1993-07-16,0.492,TX
1993-07-16,0.506,NY
1993-07-19,0.504,TX
1993-07-19,0.519,NY
1993-07-20,0.497,TX
1993-07-20,0.514,NY
1993-07-21,0.501,TX
1993-07-21,0.519,NY
1993-07-22,0.494,TX
1993-07-22,0.51,NY
1993-07-23,0.513,NY
1993-07-23,0.497,TX
1993-07-26,0.513,NY
1993-07-26,0.498,TX
1993-07-27,0.51,TX
1993-07-27,0.527,NY
1993-07-28,0.521,NY
1993-07-28,0.503,TX
1993-07-29,0.517,NY
1993-07-29,0.496,TX
1993-07-30,0.513,NY
1993-07-30,0.491,TX
1993-08-02,0.513,NY
1993-08-02,0.498,TX
1993-08-03,0.508,NY
1993-08-03,0.5,TX
1993-08-04,0.501,TX
1993-08-04,0.511,NY
1993-08-05,0.501,TX
1993-08-05,0.515,NY
1993-08-06,0.506,TX
1993-08-06,0.516,NY
1993-08-09,0.527,TX
1993-08-09,0.536,NY
1993-08-10,0.529,TX
1993-08-10,0.534,NY
1993-08-11,0.554,NY
1993-08-11,0.547,TX
1993-08-12,0.562,NY
1993-08-12,0.55,TX
1993-08-13,0.56,NY
1993-08-13,0.546,TX
1993-08-16,0.541,TX
1993-08-16,0.553,NY
1993-08-17,0.54,TX
1993-08-17,0.552,NY
1993-08-18,0.526,TX
1993-08-18,0.536,NY
1993-08-19,0.529,NY
1993-08-19,0.519,TX
1993-08-20,0.52,TX
1993-08-20,0.533,NY
1993-08-23,0.536,NY
1993-08-23,0.518,TX
1993-08-24,0.514,TX
1993-08-24,0.534,NY
1993-08-25,0.506,TX
1993-08-25,0.525,NY
1993-08-26,0.507,TX
1993-08-26,0.526,NY
1993-08-27,0.517,TX
1993-08-27,0.533,NY
1993-08-30,0.522,NY
1993-08-30,0.507,TX
1993-08-31,0.515,NY
1993-08-31,0.497,TX
1993-09-01,0.506,TX
1993-09-01,0.509,NY
1993-09-02,0.502,TX
1993-09-02,0.506,NY
1993-09-03,0.499,TX
1993-09-03,0.5,NY
1993-09-07,0.477,TX
1993-09-07,0.481,NY
1993-09-08,0.479,NY
1993-09-08,0.477,TX
1993-09-09,0.479,NY
1993-09-09,0.473,TX
1993-09-10,0.468,TX
1993-09-10,0.474,NY
1993-09-13,0.47,TX
1993-09-13,0.475,NY
1993-09-14,0.474,NY
1993-09-14,0.468,TX
1993-09-15,0.473,NY
1993-09-15,0.464,TX
1993-09-16,0.476,NY
1993-09-16,0.469,TX
1993-09-17,0.483,NY
1993-09-17,0.475,TX
1993-09-20,0.496,NY
1993-09-20,0.487,TX
1993-09-21,0.492,NY
1993-09-21,0.488,TX
1993-09-22,0.477,TX
1993-09-22,0.48,NY
1993-09-23,0.476,TX
1993-09-23,0.478,NY
1993-09-24,0.474,TX
1993-09-24,0.476,NY
1993-09-27,0.475,TX
1993-09-27,0.477,NY
1993-09-28,0.486,NY
1993-09-28,0.482,TX
1993-09-29,0.496,TX
1993-09-29,0.5,NY
1993-09-30,0.499,TX
1993-09-30,0.503,NY
1993-10-01,0.495,TX
1993-10-01,0.506,NY
1993-10-04,0.5,NY
1993-10-04,0.485,TX
1993-10-05,0.504,NY
1993-10-05,0.486,TX
1993-10-06,0.501,NY
1993-10-06,0.48,TX
1993-10-07,0.491,TX
1993-10-07,0.506,NY
1993-10-08,0.51,NY
1993-10-08,0.493,TX
1993-10-11,0.499,TX
1993-10-11,0.519,NY
1993-10-12,0.499,TX
1993-10-12,0.518,NY
1993-10-13,0.521,NY
1993-10-13,0.502,TX
1993-10-14,0.507,TX
1993-10-14,0.525,NY
1993-10-15,0.528,NY
1993-10-15,0.503,TX
1993-10-18,0.488,TX
1993-10-18,0.513,NY
1993-10-19,0.486,TX
1993-10-19,0.508,NY
1993-10-20,0.508,NY
1993-10-20,0.487,TX
1993-10-21,0.478,TX
1993-10-21,0.503,NY
1993-10-22,0.47,TX
1993-10-22,0.492,NY
1993-10-25,0.458,TX
1993-10-25,0.48,NY
1993-10-26,0.458,TX
1993-10-26,0.48,NY
1993-10-27,0.485,NY
1993-10-27,0.462,TX
1993-10-28,0.481,NY
1993-10-28,0.459,TX
1993-10-29,0.447,TX
1993-10-29,0.469,NY
1993-11-01,0.478,NY
1993-11-01,0.459,TX
1993-11-02,0.464,NY
1993-11-02,0.447,TX
1993-11-03,0.454,TX
1993-11-03,0.468,NY
1993-11-04,0.466,NY
1993-11-04,0.45,TX
1993-11-05,0.439,TX
1993-11-05,0.457,NY
1993-11-08,0.449,NY
1993-11-08,0.429,TX
1993-11-09,0.444,NY
1993-11-09,0.424,TX
1993-11-10,0.42,TX
1993-11-10,0.437,NY
1993-11-11,0.443,NY
1993-11-11,0.429,TX
1993-11-12,0.435,NY
1993-11-12,0.421,TX
1993-11-15,0.428,TX
1993-11-15,0.44,NY
1993-11-16,0.424,TX
1993-11-16,0.438,NY
1993-11-17,0.452,NY
1993-11-17,0.436,TX
1993-11-18,0.427,TX
1993-11-18,0.446,NY
1993-11-19,0.426,TX
1993-11-19,0.449,NY
1993-11-22,0.445,NY
1993-11-22,0.423,TX
1993-11-23,0.434,NY
1993-11-23,0.412,TX
1993-11-24,0.412,TX
1993-11-24,0.434,NY
1993-11-29,0.375,TX
1993-11-29,0.399,NY
1993-11-30,0.383,TX
1993-11-30,0.396,NY
1993-12-01,0.387,TX
1993-12-01,0.405,NY
1993-12-02,0.376,TX
1993-12-02,0.395,NY
1993-12-03,0.37,TX
1993-12-03,0.394,NY
1993-12-06,0.354,TX
1993-12-06,0.383,NY
1993-12-07,0.348,TX
1993-12-07,0.375,NY
1993-12-08,0.343,TX
1993-12-08,0.367,NY
1993-12-09,0.368,NY
1993-12-09,0.352,TX
1993-12-10,0.367,NY
1993-12-10,0.372,TX
1993-12-13,0.351,NY
1993-12-13,0.341,TX
1993-12-14,0.357,NY
1993-12-14,0.347,TX
1993-12-15,0.357,TX
1993-12-15,0.362,NY
1993-12-16,0.373,NY
1993-12-16,0.368,TX
1993-12-17,0.383,NY
1993-12-17,0.372,TX
1993-12-20,0.363,TX
1993-12-20,0.383,NY
1993-12-21,0.363,TX
1993-12-21,0.382,NY
1993-12-22,0.383,NY
1993-12-22,0.363,TX
1993-12-23,0.383,NY
1993-12-23,0.364,TX
1993-12-27,0.358,NY
1993-12-27,0.339,TX
1993-12-28,0.368,TX
1993-12-28,0.371,NY
1993-12-29,0.379,TX
1993-12-29,0.382,NY
1993-12-30,0.385,NY
1993-12-30,0.374,TX
1994-01-03,0.399,NY
1994-01-03,0.385,TX
1994-01-04,0.393,TX
1994-01-04,0.409,NY
1994-01-05,0.429,NY
1994-01-05,0.412,TX
1994-01-06,0.418,TX
1994-01-06,0.43,NY
1994-01-07,0.437,NY
1994-01-07,0.427,TX
1994-01-10,0.414,NY
1994-01-10,0.409,TX
1994-01-11,0.425,NY
1994-01-11,0.42,TX
1994-01-12,0.414,TX
1994-01-12,0.415,NY
1994-01-13,0.42,TX
1994-01-13,0.418,NY
1994-01-14,0.423,NY
1994-01-14,0.424,TX
1994-01-17,0.415,TX
1994-01-17,0.417,NY
1994-01-18,0.402,TX
1994-01-18,0.409,NY
1994-01-19,0.41,NY
1994-01-19,0.407,TX
1994-01-20,0.413,NY
1994-01-20,0.411,TX
1994-01-21,0.414,NY
1994-01-21,0.413,TX
1994-01-24,0.432,TX
1994-01-24,0.427,NY
1994-01-25,0.441,NY
1994-01-25,0.443,TX
1994-01-26,0.448,TX
1994-01-26,0.445,NY
1994-01-27,0.438,NY
1994-01-27,0.438,TX
1994-01-28,0.431,NY
1994-01-28,0.431,TX
1994-01-31,0.433,TX
1994-01-31,0.423,NY
1994-02-01,0.418,NY
1994-02-01,0.458,TX
1994-02-02,0.466,TX
1994-02-02,0.461,NY
1994-02-03,0.461,NY
1994-02-03,0.469,TX
1994-02-04,0.47,TX
1994-02-04,0.457,NY
1994-02-07,0.455,TX
1994-02-07,0.441,NY
1994-02-08,0.456,TX
1994-02-08,0.448,NY
1994-02-09,0.431,NY
1994-02-09,0.439,TX
1994-02-10,0.429,NY
1994-02-10,0.435,TX
1994-02-11,0.43,NY
1994-02-11,0.443,TX
1994-02-14,0.422,TX
1994-02-14,0.415,NY
1994-02-15,0.423,TX
1994-02-15,0.417,NY
1994-02-16,0.417,NY
1994-02-16,0.413,TX
1994-02-17,0.419,TX
1994-02-17,0.428,NY
1994-02-18,0.43,NY
1994-02-18,0.419,TX
1994-02-22,0.426,TX
1994-02-22,0.436,NY
1994-02-23,0.426,TX
1994-02-23,0.432,NY
1994-02-24,0.445,NY
1994-02-24,0.44,TX
1994-02-25,0.432,TX
1994-02-25,0.439,NY
1994-02-28,0.438,NY
1994-02-28,0.439,TX
1994-03-01,0.445,NY
1994-03-01,0.435,TX
1994-03-02,0.433,TX
1994-03-02,0.443,NY
1994-03-03,0.442,TX
1994-03-03,0.439,NY
1994-03-04,0.435,NY
1994-03-04,0.44,TX
1994-03-07,0.42,NY
1994-03-07,0.426,TX
1994-03-08,0.431,TX
1994-03-08,0.425,NY
1994-03-09,0.424,NY
1994-03-09,0.439,TX
1994-03-10,0.45,TX
1994-03-10,0.423,NY
1994-03-11,0.437,NY
1994-03-11,0.451,TX
1994-03-14,0.435,NY
1994-03-14,0.45,TX
1994-03-15,0.447,NY
1994-03-15,0.462,TX
1994-03-16,0.477,TX
1994-03-16,0.454,NY
1994-03-17,0.448,NY
1994-03-17,0.471,TX
1994-03-18,0.465,TX
1994-03-18,0.447,NY
1994-03-21,0.473,TX
1994-03-21,0.455,NY
1994-03-22,0.48,TX
1994-03-22,0.457,NY
1994-03-23,0.455,NY
1994-03-23,0.48,TX
1994-03-24,0.455,NY
1994-03-24,0.477,TX
1994-03-25,0.453,NY
1994-03-25,0.465,TX
1994-03-28,0.438,TX
1994-03-28,0.421,NY
1994-03-29,0.438,NY
1994-03-29,0.459,TX
1994-03-30,0.439,NY
1994-03-30,0.476,TX
1994-03-31,0.436,NY
1994-03-31,0.474,TX
1994-04-04,0.515,TX
1994-04-04,0.485,NY
1994-04-05,0.485,NY
1994-04-05,0.509,TX
1994-04-06,0.508,TX
1994-04-06,0.489,NY
1994-04-07,0.503,TX
1994-04-07,0.484,NY
1994-04-08,0.48,NY
1994-04-08,0.502,TX
1994-04-11,0.494,TX
1994-04-11,0.485,NY
1994-04-12,0.479,NY
1994-04-12,0.485,TX
1994-04-13,0.483,NY
1994-04-13,0.489,TX
1994-04-14,0.497,TX
1994-04-14,0.493,NY
1994-04-15,0.501,NY
1994-04-15,0.492,TX
1994-04-18,0.491,TX
1994-04-18,0.495,NY
1994-04-19,0.477,TX
1994-04-19,0.482,NY
1994-04-20,0.482,NY
1994-04-20,0.474,TX
1994-04-21,0.475,TX
1994-04-21,0.486,NY
1994-04-22,0.495,TX
1994-04-22,0.504,NY
1994-04-25,0.508,TX
1994-04-25,0.509,NY
1994-04-26,0.497,TX
1994-04-26,0.5,NY
1994-04-27,0.499,TX
1994-04-27,0.502,NY
1994-04-28,0.478,TX
1994-04-28,0.482,NY
1994-04-29,0.488,NY
1994-04-29,0.481,TX
1994-05-02,0.489,TX
1994-05-02,0.498,NY
1994-05-03,0.483,TX
1994-05-03,0.493,NY
1994-05-04,0.479,TX
1994-05-04,0.489,NY
1994-05-05,0.474,TX
1994-05-05,0.492,NY
1994-05-06,0.479,TX
1994-05-06,0.495,NY
1994-05-09,0.491,TX
1994-05-09,0.504,NY
1994-05-10,0.48,TX
1994-05-10,0.492,NY
1994-05-11,0.491,NY
1994-05-11,0.476,TX
1994-05-12,0.488,TX
1994-05-12,0.499,NY
1994-05-13,0.508,NY
1994-05-13,0.496,TX
1994-05-16,0.505,NY
1994-05-16,0.492,TX
1994-05-17,0.487,TX
1994-05-17,0.497,NY
1994-05-18,0.494,TX
1994-05-18,0.507,NY
1994-05-19,0.516,NY
1994-05-19,0.502,TX
1994-05-20,0.521,NY
1994-05-20,0.507,TX
1994-05-23,0.503,TX
1994-05-23,0.517,NY
1994-05-24,0.503,TX
1994-05-24,0.515,NY
1994-05-25,0.5,TX
1994-05-25,0.511,NY
1994-05-26,0.509,NY
1994-05-26,0.504,TX
1994-05-27,0.516,NY
1994-05-27,0.511,TX
1994-05-31,0.532,NY
1994-05-31,0.527,TX
1994-06-01,0.539,NY
1994-06-01,0.538,TX
1994-06-02,0.535,NY
1994-06-02,0.535,TX
1994-06-03,0.528,TX
1994-06-03,0.531,NY
1994-06-06,0.526,NY
1994-06-06,0.524,TX
1994-06-07,0.509,TX
1994-06-07,0.511,NY
1994-06-08,0.515,NY
1994-06-08,0.512,TX
1994-06-09,0.509,TX
1994-06-09,0.513,NY
1994-06-10,0.511,NY
1994-06-10,0.508,TX
1994-06-13,0.513,TX
1994-06-13,0.515,NY
1994-06-14,0.514,TX
1994-06-14,0.516,NY
1994-06-15,0.535,NY
1994-06-15,0.532,TX
1994-06-16,0.528,TX
1994-06-16,0.53,NY
1994-06-17,0.548,NY
1994-06-17,0.548,TX
1994-06-20,0.543,NY
1994-06-20,0.543,TX
1994-06-21,0.537,NY
1994-06-21,0.537,TX
1994-06-22,0.532,TX
1994-06-22,0.531,NY
1994-06-23,0.54,NY
1994-06-23,0.54,TX
1994-06-24,0.535,NY
1994-06-24,0.535,TX
1994-06-27,0.524,NY
1994-06-27,0.528,TX
1994-06-28,0.537,TX
1994-06-28,0.533,NY
1994-06-29,0.519,NY
1994-06-29,0.525,TX
1994-06-30,0.532,TX
1994-06-30,0.526,NY
1994-07-01,0.532,TX
1994-07-01,0.532,NY
1994-07-05,0.531,TX
1994-07-05,0.532,NY
1994-07-06,0.523,NY
1994-07-06,0.522,TX
1994-07-07,0.514,TX
1994-07-07,0.515,NY
1994-07-08,0.521,NY
1994-07-08,0.521,TX
1994-07-11,0.532,TX
1994-07-11,0.53,NY
1994-07-12,0.537,NY
1994-07-12,0.538,TX
1994-07-13,0.54,TX
1994-07-13,0.539,NY
1994-07-14,0.543,TX
1994-07-14,0.543,NY
1994-07-15,0.542,NY
1994-07-15,0.543,TX
1994-07-18,0.533,NY
1994-07-18,0.534,TX
1994-07-19,0.537,TX
1994-07-19,0.537,NY
1994-07-20,0.538,NY
1994-07-20,0.539,TX
1994-07-21,0.551,TX
1994-07-21,0.549,NY
1994-07-22,0.556,TX
1994-07-22,0.553,NY
1994-07-25,0.561,NY
1994-07-25,0.563,TX
1994-07-26,0.563,TX
1994-07-26,0.568,NY
1994-07-27,0.576,NY
1994-07-27,0.569,TX
1994-07-28,0.572,NY
1994-07-28,0.568,TX
1994-07-29,0.583,TX
1994-07-29,0.591,NY
1994-08-01,0.593,TX
1994-08-01,0.601,NY
1994-08-02,0.606,NY
1994-08-02,0.598,TX
1994-08-03,0.61,NY
1994-08-03,0.606,TX
1994-08-04,0.607,NY
1994-08-04,0.601,TX
1994-08-05,0.588,NY
1994-08-05,0.58,TX
1994-08-08,0.583,TX
1994-08-08,0.589,NY
1994-08-09,0.593,NY
1994-08-09,0.588,TX
1994-08-10,0.584,TX
1994-08-10,0.589,NY
1994-08-11,0.578,TX
1994-08-11,0.578,NY
1994-08-12,0.555,TX
1994-08-12,0.557,NY
1994-08-15,0.554,NY
1994-08-15,0.55,TX
1994-08-16,0.552,TX
1994-08-16,0.554,NY
1994-08-17,0.569,NY
1994-08-17,0.568,TX
1994-08-18,0.562,TX
1994-08-18,0.568,NY
1994-08-19,0.532,TX
1994-08-19,0.546,NY
1994-08-22,0.496,TX
1994-08-22,0.518,NY
1994-08-23,0.51,NY
1994-08-23,0.488,TX
1994-08-24,0.507,NY
1994-08-24,0.485,TX
1994-08-25,0.475,TX
1994-08-25,0.495,NY
1994-08-26,0.501,NY
1994-08-26,0.485,TX
1994-08-29,0.493,TX
1994-08-29,0.516,NY
1994-08-30,0.505,NY
1994-08-30,0.477,TX
1994-08-31,0.485,TX
1994-08-31,0.507,NY
1994-09-01,0.493,NY
1994-09-01,0.477,TX
1994-09-02,0.474,TX
1994-09-02,0.491,NY
1994-09-06,0.49,NY
1994-09-06,0.475,TX
1994-09-07,0.466,TX
1994-09-07,0.491,NY
1994-09-08,0.465,TX
1994-09-08,0.495,NY
1994-09-09,0.484,NY
1994-09-09,0.453,TX
1994-09-12,0.476,NY
1994-09-12,0.45,TX
1994-09-13,0.448,NY
1994-09-13,0.421,TX
1994-09-14,0.44,NY
1994-09-14,0.414,TX
1994-09-15,0.446,NY
1994-09-15,0.424,TX
1994-09-16,0.431,TX
1994-09-16,0.449,NY
1994-09-19,0.462,NY
1994-09-19,0.445,TX
1994-09-20,0.452,NY
1994-09-20,0.428,TX
1994-09-21,0.456,NY
1994-09-21,0.432,TX
1994-09-22,0.463,NY
1994-09-22,0.44,TX
1994-09-23,0.46,NY
1994-09-23,0.44,TX
1994-09-26,0.443,NY
1994-09-26,0.427,TX
1994-09-27,0.436,NY
1994-09-27,0.429,TX
1994-09-28,0.443,NY
1994-09-28,0.439,TX
1994-09-29,0.459,NY
1994-09-29,0.452,TX
1994-09-30,0.463,TX
1994-09-30,0.463,NY
1994-10-03,0.459,NY
1994-10-03,0.455,TX
1994-10-04,0.452,TX
1994-10-04,0.457,NY
1994-10-05,0.452,TX
1994-10-05,0.455,NY
1994-10-06,0.466,NY
1994-10-06,0.467,TX
1994-10-07,0.476,NY
1994-10-07,0.473,TX
1994-10-10,0.473,NY
1994-10-10,0.466,TX
1994-10-11,0.484,NY
1994-10-11,0.474,TX
1994-10-12,0.479,NY
1994-10-12,0.466,TX
1994-10-13,0.473,TX
1994-10-13,0.487,NY
1994-10-14,0.492,NY
1994-10-14,0.472,TX
1994-10-17,0.503,NY
1994-10-17,0.479,TX
1994-10-18,0.509,NY
1994-10-18,0.481,TX
1994-10-19,0.472,TX
1994-10-19,0.491,NY
1994-10-20,0.505,TX
1994-10-20,0.516,NY
1994-10-21,0.516,NY
1994-10-21,0.511,TX
1994-10-24,0.546,NY
1994-10-24,0.537,TX
1994-10-25,0.539,TX
1994-10-25,0.551,NY
1994-10-26,0.586,NY
1994-10-26,0.562,TX
1994-10-27,0.587,NY
1994-10-27,0.526,TX
1994-10-28,0.557,TX
1994-10-28,0.608,NY
1994-10-31,0.506,TX
1994-10-31,0.571,NY
1994-11-01,0.518,TX
1994-11-01,0.587,NY
1994-11-02,0.504,TX
1994-11-02,0.575,NY
1994-11-03,0.567,NY
1994-11-03,0.497,TX
1994-11-04,0.494,TX
1994-11-04,0.563,NY
1994-11-07,0.475,TX
1994-11-07,0.525,NY
1994-11-08,0.526,NY
1994-11-08,0.48,TX
1994-11-09,0.533,NY
1994-11-09,0.468,TX
1994-11-10,0.545,NY
1994-11-10,0.48,TX
1994-11-11,0.548,NY
1994-11-11,0.481,TX
1994-11-14,0.48,TX
1994-11-14,0.557,NY
1994-11-15,0.473,TX
1994-11-15,0.551,NY
1994-11-16,0.51,NY
1994-11-16,0.454,TX
1994-11-17,0.449,TX
1994-11-17,0.491,NY
1994-11-18,0.488,NY
1994-11-18,0.431,TX
1994-11-21,0.468,NY
1994-11-21,0.428,TX
1994-11-22,0.465,NY
1994-11-22,0.43,TX
1994-11-23,0.478,NY
1994-11-23,0.44,TX
1994-11-28,0.479,NY
1994-11-28,0.441,TX
1994-11-29,0.43,TX
1994-11-29,0.463,NY
1994-11-30,0.478,NY
1994-11-30,0.445,TX
1994-12-01,0.463,NY
1994-12-01,0.422,TX
1994-12-02,0.419,NY
1994-12-02,0.402,TX
1994-12-05,0.395,TX
1994-12-05,0.419,NY
1994-12-06,0.405,TX
1994-12-06,0.445,NY
1994-12-07,0.411,TX
1994-12-07,0.445,NY
1994-12-08,0.435,TX
1994-12-08,0.459,NY
1994-12-09,0.475,NY
1994-12-09,0.447,TX
1994-12-12,0.418,TX
1994-12-12,0.456,NY
1994-12-13,0.433,TX
1994-12-13,0.474,NY
1994-12-14,0.479,NY
1994-12-14,0.44,TX
1994-12-15,0.429,TX
1994-12-15,0.465,NY
1994-12-16,0.428,TX
1994-12-16,0.468,NY
1994-12-19,0.467,NY
1994-12-19,0.425,TX
1994-12-20,0.427,TX
1994-12-20,0.474,NY
1994-12-21,0.432,TX
1994-12-21,0.476,NY
1994-12-22,0.432,TX
1994-12-22,0.472,NY
1994-12-23,0.437,TX
1994-12-23,0.47,NY
1994-12-27,0.453,TX
1994-12-27,0.486,NY
1994-12-28,0.503,NY
1994-12-28,0.461,TX
1994-12-29,0.506,NY
1994-12-29,0.466,TX
1994-12-30,0.475,TX
1994-12-30,0.515,NY
1995-01-03,0.454,TX
1995-01-03,0.499,NY
1995-01-04,0.499,NY
1995-01-04,0.465,TX
1995-01-05,0.5,NY
1995-01-05,0.468,TX
1995-01-06,0.499,NY
1995-01-06,0.459,TX
1995-01-09,0.5,NY
1995-01-09,0.463,TX
1995-01-10,0.502,NY
1995-01-10,0.462,TX
1995-01-11,0.505,NY
1995-01-11,0.466,TX
1995-01-12,0.47,TX
1995-01-12,0.508,NY
1995-01-13,0.511,NY
1995-01-13,0.476,TX
1995-01-16,0.497,TX
1995-01-16,0.529,NY
1995-01-17,0.548,NY
1995-01-17,0.508,TX
1995-01-18,0.558,NY
1995-01-18,0.514,TX
1995-01-19,0.485,TX
1995-01-19,0.526,NY
1995-01-20,0.518,NY
1995-01-20,0.478,TX
1995-01-23,0.503,NY
1995-01-23,0.468,TX
1995-01-24,0.484,TX
1995-01-24,0.514,NY
1995-01-25,0.476,TX
1995-01-25,0.501,NY
1995-01-26,0.506,NY
1995-01-26,0.478,TX
1995-01-27,0.474,TX
1995-01-27,0.496,NY
1995-01-30,0.493,NY
1995-01-30,0.479,TX
1995-01-31,0.514,NY
1995-01-31,0.491,TX
1995-02-01,0.513,NY
1995-02-01,0.489,TX
1995-02-02,0.481,TX
1995-02-02,0.507,NY
1995-02-03,0.517,NY
1995-02-03,0.495,TX
1995-02-06,0.491,TX
1995-02-06,0.512,NY
1995-02-07,0.483,TX
1995-02-07,0.505,NY
1995-02-08,0.495,NY
1995-02-08,0.467,TX
1995-02-09,0.49,NY
1995-02-09,0.468,TX
1995-02-10,0.468,TX
1995-02-10,0.49,NY
1995-02-13,0.471,TX
1995-02-13,0.491,NY
1995-02-14,0.475,TX
1995-02-14,0.499,NY
1995-02-15,0.475,TX
1995-02-15,0.497,NY
1995-02-16,0.496,TX
1995-02-16,0.516,NY
1995-02-17,0.524,NY
1995-02-17,0.498,TX
1995-02-21,0.53,NY
1995-02-21,0.502,TX
1995-02-22,0.507,TX
1995-02-22,0.535,NY
1995-02-23,0.521,NY
1995-02-23,0.5,TX
1995-02-24,0.526,NY
1995-02-24,0.509,TX
1995-02-27,0.514,TX
1995-02-27,0.531,NY
1995-02-28,0.518,NY
1995-02-28,0.508,TX
1995-03-01,0.488,TX
1995-03-01,0.505,NY
1995-03-02,0.492,NY
1995-03-02,0.456,TX
1995-03-03,0.49,NY
1995-03-03,0.473,TX
1995-03-06,0.477,TX
1995-03-06,0.495,NY
1995-03-07,0.469,TX
1995-03-07,0.499,NY
1995-03-08,0.495,NY
1995-03-08,0.463,TX
1995-03-09,0.48,NY
1995-03-09,0.453,TX
1995-03-10,0.461,NY
1995-03-10,0.443,TX
1995-03-13,0.441,TX
1995-03-13,0.472,NY
1995-03-14,0.424,TX
1995-03-14,0.458,NY
1995-03-15,0.482,TX
1995-03-15,0.477,NY
1995-03-16,0.493,TX
1995-03-16,0.502,NY
1995-03-17,0.49,TX
1995-03-17,0.507,NY
1995-03-20,0.498,TX
1995-03-20,0.519,NY
1995-03-21,0.523,NY
1995-03-21,0.503,TX
1995-03-22,0.508,TX
1995-03-22,0.528,NY
1995-03-23,0.508,TX
1995-03-23,0.523,NY
1995-03-24,0.526,NY
1995-03-24,0.508,TX
1995-03-27,0.526,TX
1995-03-27,0.53,NY
1995-03-28,0.529,TX
1995-03-28,0.524,NY
1995-03-29,0.547,TX
1995-03-29,0.536,NY
1995-03-30,0.546,TX
1995-03-30,0.543,NY
1995-03-31,0.512,NY
1995-03-31,0.539,TX
1995-04-03,0.55,NY
1995-04-03,0.531,TX
1995-04-04,0.548,TX
1995-04-04,0.57,NY
1995-04-05,0.562,TX
1995-04-05,0.588,NY
1995-04-06,0.596,NY
1995-04-06,0.571,TX
1995-04-07,0.596,NY
1995-04-07,0.571,TX
1995-04-10,0.598,NY
1995-04-10,0.571,TX
1995-04-11,0.603,NY
1995-04-11,0.576,TX
1995-04-12,0.605,TX
1995-04-12,0.605,NY
1995-04-13,0.591,TX
1995-04-13,0.595,NY
1995-04-17,0.609,TX
1995-04-17,0.609,NY
1995-04-18,0.622,NY
1995-04-18,0.645,TX
1995-04-19,0.618,TX
1995-04-19,0.63,NY
1995-04-20,0.616,TX
1995-04-20,0.631,NY
1995-04-21,0.63,NY
1995-04-21,0.607,TX
1995-04-24,0.62,NY
1995-04-24,0.596,TX
1995-04-25,0.605,TX
1995-04-25,0.625,NY
1995-04-26,0.628,NY
1995-04-26,0.607,TX
1995-04-27,0.646,NY
1995-04-27,0.615,TX
1995-04-28,0.65,NY
1995-04-28,0.633,TX
1995-05-01,0.673,TX
1995-05-01,0.654,NY
1995-05-02,0.656,NY
1995-05-02,0.655,TX
1995-05-03,0.617,TX
1995-05-03,0.642,NY
1995-05-04,0.615,TX
1995-05-04,0.652,NY
1995-05-05,0.624,TX
1995-05-05,0.654,NY
1995-05-08,0.627,TX
1995-05-08,0.657,NY
1995-05-09,0.641,NY
1995-05-09,0.623,TX
1995-05-10,0.642,TX
1995-05-10,0.637,NY
1995-05-11,0.654,TX
1995-05-11,0.632,NY
1995-05-12,0.644,TX
1995-05-12,0.637,NY
1995-05-15,0.658,TX
1995-05-15,0.648,NY
1995-05-16,0.686,TX
1995-05-16,0.659,NY
1995-05-17,0.667,NY
1995-05-17,0.676,TX
1995-05-18,0.665,NY
1995-05-18,0.664,TX
1995-05-19,0.662,NY
1995-05-19,0.655,TX
1995-05-22,0.662,NY
1995-05-22,0.648,TX
1995-05-23,0.66,NY
1995-05-23,0.634,TX
1995-05-24,0.643,NY
1995-05-24,0.618,TX
1995-05-25,0.653,NY
1995-05-25,0.629,TX
1995-05-26,0.584,TX
1995-05-26,0.636,NY
1995-05-30,0.627,NY
1995-05-30,0.584,TX
1995-05-31,0.617,NY
1995-05-31,0.572,TX
1995-06-01,0.564,TX
1995-06-01,0.608,NY
1995-06-02,0.596,TX
1995-06-02,0.621,NY
1995-06-05,0.626,NY
1995-06-05,0.593,TX
1995-06-06,0.587,TX
1995-06-06,0.633,NY
1995-06-07,0.631,NY
1995-06-07,0.58,TX
1995-06-08,0.621,NY
1995-06-08,0.572,TX
1995-06-09,0.611,NY
1995-06-09,0.564,TX
1995-06-12,0.619,NY
1995-06-12,0.569,TX
1995-06-13,0.615,NY
1995-06-13,0.567,TX
1995-06-14,0.58,TX
1995-06-14,0.619,NY
1995-06-15,0.571,TX
1995-06-15,0.621,NY
1995-06-16,0.614,NY
1995-06-16,0.566,TX
1995-06-19,0.552,TX
1995-06-19,0.598,NY
1995-06-20,0.552,TX
1995-06-20,0.598,NY
1995-06-21,0.528,TX
1995-06-21,0.57,NY
1995-06-22,0.52,TX
1995-06-22,0.571,NY
1995-06-23,0.551,NY
1995-06-23,0.5,TX
1995-06-26,0.543,NY
1995-06-26,0.497,TX
1995-06-27,0.516,TX
1995-06-27,0.556,NY
1995-06-28,0.529,TX
1995-06-28,0.57,NY
1995-06-29,0.516,TX
1995-06-29,0.563,NY
1995-06-30,0.502,TX
1995-06-30,0.56,NY
1995-07-03,0.52,NY
1995-07-03,0.502,TX
1995-07-05,0.554,NY
