day,price,petroleum_state,location
2011-03-15,97.23,CRUDE,
2011-03-15,2.638,REFINED,NY_HARBOR
2011-03-15,2.678,REFINED,GULF_SHORES
2011-03-16,97.99,CRUDE,
2011-03-16,2.676,REFINED,NY_HARBOR
2011-03-16,2.716,REFINED,GULF_SHORES
2011-03-17,101.47,CRUDE,
2011-03-17,2.768,REFINED,NY_HARBOR
2011-03-17,2.82,REFINED,GULF_SHORES
2011-03-18,101.06,CRUDE,
2011-03-18,2.828,REFINED,GULF_SHORES
2011-03-18,2.778,REFINED,NY_HARBOR
2011-03-21,102.36,CRUDE,
2011-03-21,2.861,REFINED,GULF_SHORES
2011-03-21,2.811,REFINED,NY_HARBOR
2011-03-22,104.53,CRUDE,
2011-03-22,2.821,REFINED,NY_HARBOR
2011-03-22,2.863,REFINED,GULF_SHORES
2011-03-23,105.21,CRUDE,
2011-03-23,2.879,REFINED,GULF_SHORES
2011-03-23,2.834,REFINED,NY_HARBOR
2011-03-24,105.04,CRUDE,
2011-03-24,2.87,REFINED,NY_HARBOR
2011-03-24,2.922,REFINED,GULF_SHORES
2011-03-25,104.89,CRUDE,
2011-03-25,2.894,REFINED,NY_HARBOR
2011-03-25,2.929,REFINED,GULF_SHORES
2011-03-28,103.54,CRUDE,
2011-03-28,2.902,REFINED,GULF_SHORES
2011-03-28,2.867,REFINED,NY_HARBOR
2011-03-29,104.34,CRUDE,
2011-03-29,2.925,REFINED,NY_HARBOR
2011-03-29,2.923,REFINED,GULF_SHORES
2011-03-30,103.8,CRUDE,
2011-03-30,2.961,REFINED,NY_HARBOR
2011-03-30,2.94,REFINED,GULF_SHORES
2011-03-31,106.19,CRUDE,
2011-03-31,3.027,REFINED,NY_HARBOR
2011-03-31,2.986,REFINED,GULF_SHORES
2011-04-01,107.55,CRUDE,
2011-04-01,3.04,REFINED,GULF_SHORES
2011-04-01,3.08,REFINED,NY_HARBOR
2011-04-04,108.14,CRUDE,
2011-04-04,3.044,REFINED,GULF_SHORES
2011-04-04,3.082,REFINED,NY_HARBOR
2011-04-05,107.82,CRUDE,
2011-04-05,3.113,REFINED,NY_HARBOR
2011-04-05,3.068,REFINED,GULF_SHORES
2011-04-06,108.38,CRUDE,
2011-04-06,3.107,REFINED,NY_HARBOR
2011-04-06,3.067,REFINED,GULF_SHORES
2011-04-07,109.82,CRUDE,
2011-04-07,3.071,REFINED,GULF_SHORES
2011-04-07,3.101,REFINED,NY_HARBOR
2011-04-08,112.27,CRUDE,
2011-04-08,3.184,REFINED,NY_HARBOR
2011-04-08,3.153,REFINED,GULF_SHORES
2011-04-11,109.5,CRUDE,
2011-04-11,3.076,REFINED,GULF_SHORES
2011-04-11,3.102,REFINED,NY_HARBOR
2011-04-12,105.75,CRUDE,
2011-04-12,3.048,REFINED,GULF_SHORES
2011-04-12,3.077,REFINED,NY_HARBOR
2011-04-13,106.6,CRUDE,
2011-04-13,3.145,REFINED,NY_HARBOR
2011-04-13,3.125,REFINED,GULF_SHORES
2011-04-14,107.73,CRUDE,
2011-04-14,3.115,REFINED,GULF_SHORES
2011-04-14,3.145,REFINED,NY_HARBOR
2011-04-15,109.17,CRUDE,
2011-04-15,3.163,REFINED,GULF_SHORES
2011-04-15,3.195,REFINED,NY_HARBOR
2011-04-18,106.7,CRUDE,
2011-04-18,3.161,REFINED,NY_HARBOR
2011-04-18,3.129,REFINED,GULF_SHORES
2011-04-19,107.18,CRUDE,
2011-04-19,3.164,REFINED,NY_HARBOR
2011-04-19,3.099,REFINED,GULF_SHORES
2011-04-20,110.84,CRUDE,
2011-04-20,3.203,REFINED,NY_HARBOR
2011-04-20,3.136,REFINED,GULF_SHORES
2011-04-21,111.72,CRUDE,
2011-04-21,3.17,REFINED,GULF_SHORES
2011-04-21,3.241,REFINED,NY_HARBOR
2011-04-25,111.68,CRUDE,
2011-04-25,3.252,REFINED,NY_HARBOR
2011-04-25,3.163,REFINED,GULF_SHORES
2011-04-26,111.72,CRUDE,
2011-04-26,3.194,REFINED,GULF_SHORES
2011-04-26,3.255,REFINED,NY_HARBOR
2011-04-27,112.31,CRUDE,
2011-04-27,3.33,REFINED,NY_HARBOR
2011-04-27,3.271,REFINED,GULF_SHORES
2011-04-28,112.38,CRUDE,
2011-04-28,3.265,REFINED,GULF_SHORES
2011-04-28,3.32,REFINED,NY_HARBOR
2011-04-29,113.39,CRUDE,
2011-04-29,3.33,REFINED,GULF_SHORES
2011-04-29,3.295,REFINED,NY_HARBOR
2011-05-02,113.03,CRUDE,
2011-05-02,3.272,REFINED,GULF_SHORES
2011-05-02,3.23,REFINED,NY_HARBOR
2011-05-03,110.6,CRUDE,
2011-05-03,3.235,REFINED,NY_HARBOR
2011-05-03,3.248,REFINED,GULF_SHORES
2011-05-04,108.79,CRUDE,
2011-05-04,3.223,REFINED,NY_HARBOR
2011-05-04,3.27,REFINED,GULF_SHORES
2011-05-05,99.89,CRUDE,
2011-05-05,3.031,REFINED,GULF_SHORES
2011-05-05,3.033,REFINED,NY_HARBOR
2011-05-06,96.87,CRUDE,
2011-05-06,3.09,REFINED,GULF_SHORES
2011-05-06,3.073,REFINED,NY_HARBOR
2011-05-09,100.32,CRUDE,
2011-05-09,3.27,REFINED,GULF_SHORES
2011-05-09,3.253,REFINED,NY_HARBOR
2011-05-10,103.39,CRUDE,
2011-05-10,3.378,REFINED,GULF_SHORES
2011-05-10,3.306,REFINED,NY_HARBOR
2011-05-11,97.88,CRUDE,
2011-05-11,3.12,REFINED,NY_HARBOR
2011-05-11,3.163,REFINED,GULF_SHORES
2011-05-12,98.53,CRUDE,
2011-05-12,3.033,REFINED,NY_HARBOR
2011-05-12,3.083,REFINED,GULF_SHORES
2011-05-13,99.21,CRUDE,
2011-05-13,3.049,REFINED,NY_HARBOR
2011-05-13,3.099,REFINED,GULF_SHORES
2011-05-16,96.91,CRUDE,
2011-05-16,2.885,REFINED,NY_HARBOR
2011-05-16,2.942,REFINED,GULF_SHORES
2011-05-17,96.4,CRUDE,
2011-05-17,2.849,REFINED,GULF_SHORES
2011-05-17,2.874,REFINED,NY_HARBOR
2011-05-18,99.52,CRUDE,
2011-05-18,2.862,REFINED,NY_HARBOR
2011-05-18,2.84,REFINED,GULF_SHORES
2011-05-19,97.99,CRUDE,
2011-05-19,2.84,REFINED,NY_HARBOR
2011-05-19,2.793,REFINED,GULF_SHORES
2011-05-20,99.15,CRUDE,
2011-05-20,2.815,REFINED,GULF_SHORES
2011-05-20,2.862,REFINED,NY_HARBOR
2011-05-23,97.06,CRUDE,
2011-05-23,2.847,REFINED,NY_HARBOR
2011-05-23,2.789,REFINED,GULF_SHORES
2011-05-24,99.13,CRUDE,
2011-05-24,2.85,REFINED,GULF_SHORES
2011-05-24,2.908,REFINED,NY_HARBOR
2011-05-25,100.78,CRUDE,
2011-05-25,2.877,REFINED,GULF_SHORES
2011-05-25,2.937,REFINED,NY_HARBOR
2011-05-26,100.18,CRUDE,
2011-05-26,2.94,REFINED,GULF_SHORES
2011-05-26,2.968,REFINED,NY_HARBOR
2011-05-27,100.58,CRUDE,
2011-05-27,2.982,REFINED,GULF_SHORES
2011-05-27,3.005,REFINED,NY_HARBOR
2011-05-31,102.7,CRUDE,
2011-05-31,2.92,REFINED,GULF_SHORES
2011-05-31,2.955,REFINED,NY_HARBOR
2011-06-01,100.3,CRUDE,
2011-06-01,2.915,REFINED,NY_HARBOR
2011-06-01,2.86,REFINED,GULF_SHORES
2011-06-02,100.41,CRUDE,
2011-06-02,2.849,REFINED,GULF_SHORES
2011-06-02,2.904,REFINED,NY_HARBOR
2011-06-03,100.28,CRUDE,
2011-06-03,2.923,REFINED,NY_HARBOR
2011-06-03,2.996,REFINED,GULF_SHORES
2011-06-06,99.07,CRUDE,
2011-06-06,2.875,REFINED,NY_HARBOR
2011-06-06,2.808,REFINED,GULF_SHORES
2011-06-07,99.18,CRUDE,
2011-06-07,2.915,REFINED,NY_HARBOR
2011-06-07,2.84,REFINED,GULF_SHORES
2011-06-08,100.77,CRUDE,
2011-06-08,2.826,REFINED,GULF_SHORES
2011-06-08,2.881,REFINED,NY_HARBOR
2011-06-09,101.95,CRUDE,
2011-06-09,2.898,REFINED,GULF_SHORES
2011-06-09,2.926,REFINED,NY_HARBOR
2011-06-10,99.3,CRUDE,
2011-06-10,2.899,REFINED,NY_HARBOR
2011-06-10,2.872,REFINED,GULF_SHORES
2011-06-13,97.2,CRUDE,
2011-06-13,2.897,REFINED,NY_HARBOR
2011-06-13,2.855,REFINED,GULF_SHORES
2011-06-14,99.37,CRUDE,
2011-06-14,2.881,REFINED,GULF_SHORES
2011-06-14,2.948,REFINED,NY_HARBOR
2011-06-15,94.83,CRUDE,
2011-06-15,2.836,REFINED,NY_HARBOR
2011-06-15,2.769,REFINED,GULF_SHORES
2011-06-16,94.95,CRUDE,
2011-06-16,2.782,REFINED,GULF_SHORES
2011-06-16,2.832,REFINED,NY_HARBOR
2011-06-17,93.02,CRUDE,
2011-06-17,2.757,REFINED,GULF_SHORES
2011-06-17,2.827,REFINED,NY_HARBOR
2011-06-20,93.23,CRUDE,
2011-06-20,2.699,REFINED,GULF_SHORES
2011-06-20,2.789,REFINED,NY_HARBOR
2011-06-21,93.7,CRUDE,
2011-06-21,2.75,REFINED,NY_HARBOR
2011-06-21,2.66,REFINED,GULF_SHORES
2011-06-22,94.96,CRUDE,
2011-06-22,2.753,REFINED,GULF_SHORES
2011-06-22,2.815,REFINED,NY_HARBOR
2011-06-23,90.7,CRUDE,
2011-06-23,2.653,REFINED,GULF_SHORES
2011-06-23,2.705,REFINED,NY_HARBOR
2011-06-24,90.89,CRUDE,
2011-06-24,2.637,REFINED,NY_HARBOR
2011-06-24,2.608,REFINED,GULF_SHORES
2011-06-27,90.65,CRUDE,
2011-06-27,2.63,REFINED,GULF_SHORES
2011-06-27,2.655,REFINED,NY_HARBOR
2011-06-28,92.9,CRUDE,
2011-06-28,2.696,REFINED,GULF_SHORES
2011-06-28,2.721,REFINED,NY_HARBOR
2011-06-29,94.85,CRUDE,
2011-06-29,2.852,REFINED,NY_HARBOR
2011-06-29,2.827,REFINED,GULF_SHORES
2011-06-30,95.3,CRUDE,
2011-06-30,2.867,REFINED,NY_HARBOR
2011-06-30,2.845,REFINED,GULF_SHORES
2011-07-01,94.81,CRUDE,
2011-07-01,2.883,REFINED,NY_HARBOR
2011-07-01,2.857,REFINED,GULF_SHORES
2011-07-05,96.92,CRUDE,
2011-07-05,2.867,REFINED,GULF_SHORES
2011-07-05,2.892,REFINED,NY_HARBOR
2011-07-06,96.67,CRUDE,
2011-07-06,2.923,REFINED,NY_HARBOR
2011-07-06,2.893,REFINED,GULF_SHORES
2011-07-07,98.7,CRUDE,
2011-07-07,3.013,REFINED,GULF_SHORES
2011-07-07,3.048,REFINED,NY_HARBOR
2011-07-08,96.2,CRUDE,
2011-07-08,3.027,REFINED,NY_HARBOR
2011-07-08,2.982,REFINED,GULF_SHORES
2011-07-11,95.16,CRUDE,
2011-07-11,2.954,REFINED,GULF_SHORES
2011-07-11,2.989,REFINED,NY_HARBOR
2011-07-12,97.41,CRUDE,
2011-07-12,3.016,REFINED,NY_HARBOR
2011-07-12,2.968,REFINED,GULF_SHORES
2011-07-13,98.04,CRUDE,
2011-07-13,3.015,REFINED,GULF_SHORES
2011-07-13,3.078,REFINED,NY_HARBOR
2011-07-14,95.75,CRUDE,
2011-07-14,2.997,REFINED,GULF_SHORES
2011-07-14,3.057,REFINED,NY_HARBOR
2011-07-15,97.24,CRUDE,
2011-07-15,3.075,REFINED,NY_HARBOR
2011-07-15,3.013,REFINED,GULF_SHORES
2011-07-18,95.94,CRUDE,
2011-07-18,2.97,REFINED,GULF_SHORES
2011-07-18,3.027,REFINED,NY_HARBOR
2011-07-19,97.49,CRUDE,
2011-07-19,2.991,REFINED,GULF_SHORES
2011-07-19,3.043,REFINED,NY_HARBOR
2011-07-20,98.11,CRUDE,
2011-07-20,3.009,REFINED,GULF_SHORES
2011-07-20,3.059,REFINED,NY_HARBOR
2011-07-21,98.96,CRUDE,
2011-07-21,2.971,REFINED,GULF_SHORES
2011-07-21,3.018,REFINED,NY_HARBOR
2011-07-22,99.53,CRUDE,
2011-07-22,3.048,REFINED,NY_HARBOR
2011-07-22,3.011,REFINED,GULF_SHORES
2011-07-25,98.97,CRUDE,
2011-07-25,3.045,REFINED,NY_HARBOR
2011-07-25,3,REFINED,GULF_SHORES
2011-07-26,99.61,CRUDE,
2011-07-26,3.028,REFINED,GULF_SHORES
2011-07-26,3.076,REFINED,NY_HARBOR
2011-07-27,97.4,CRUDE,
2011-07-27,3.067,REFINED,NY_HARBOR
2011-07-27,3.002,REFINED,GULF_SHORES
2011-07-28,97.48,CRUDE,
2011-07-28,2.986,REFINED,GULF_SHORES
2011-07-28,3.031,REFINED,NY_HARBOR
2011-07-29,95.68,CRUDE,
2011-07-29,3.02,REFINED,NY_HARBOR
2011-07-29,2.976,REFINED,GULF_SHORES
2011-08-01,94.98,CRUDE,
2011-08-01,2.963,REFINED,GULF_SHORES
2011-08-01,3.05,REFINED,NY_HARBOR
2011-08-02,93.78,CRUDE,
2011-08-02,2.986,REFINED,NY_HARBOR
2011-08-02,2.931,REFINED,GULF_SHORES
2011-08-03,91.87,CRUDE,
2011-08-03,2.907,REFINED,NY_HARBOR
2011-08-03,2.837,REFINED,GULF_SHORES
2011-08-04,86.75,CRUDE,
2011-08-04,2.63,REFINED,GULF_SHORES
2011-08-04,2.712,REFINED,NY_HARBOR
2011-08-05,86.89,CRUDE,
2011-08-05,2.787,REFINED,NY_HARBOR
2011-08-05,2.719,REFINED,GULF_SHORES
2011-08-08,81.27,CRUDE,
2011-08-08,2.604,REFINED,GULF_SHORES
2011-08-08,2.68,REFINED,NY_HARBOR
2011-08-09,79.32,CRUDE,
2011-08-09,2.612,REFINED,GULF_SHORES
2011-08-09,2.68,REFINED,NY_HARBOR
2011-08-10,83.05,CRUDE,
2011-08-10,2.741,REFINED,NY_HARBOR
2011-08-10,2.681,REFINED,GULF_SHORES
2011-08-11,85.48,CRUDE,
2011-08-11,2.806,REFINED,NY_HARBOR
2011-08-11,2.739,REFINED,GULF_SHORES
2011-08-12,85.19,CRUDE,
2011-08-12,2.729,REFINED,GULF_SHORES
2011-08-12,2.799,REFINED,NY_HARBOR
2011-08-15,87.88,CRUDE,
2011-08-15,2.836,REFINED,NY_HARBOR
2011-08-15,2.776,REFINED,GULF_SHORES
2011-08-16,86.65,CRUDE,
2011-08-16,2.761,REFINED,GULF_SHORES
2011-08-16,2.826,REFINED,NY_HARBOR
2011-08-17,87.58,CRUDE,
2011-08-17,2.844,REFINED,NY_HARBOR
2011-08-17,2.779,REFINED,GULF_SHORES
2011-08-18,82.38,CRUDE,
2011-08-18,2.73,REFINED,GULF_SHORES
2011-08-18,2.725,REFINED,NY_HARBOR
2011-08-19,82.33,CRUDE,
2011-08-19,2.816,REFINED,GULF_SHORES
2011-08-19,2.801,REFINED,NY_HARBOR
2011-08-22,84.42,CRUDE,
2011-08-22,2.787,REFINED,GULF_SHORES
2011-08-22,2.772,REFINED,NY_HARBOR
2011-08-23,85.35,CRUDE,
2011-08-23,2.839,REFINED,GULF_SHORES
2011-08-23,2.832,REFINED,NY_HARBOR
2011-08-24,84.99,CRUDE,
2011-08-24,2.862,REFINED,NY_HARBOR
2011-08-24,2.815,REFINED,GULF_SHORES
2011-08-25,85.15,CRUDE,
2011-08-25,2.89,REFINED,GULF_SHORES
2011-08-25,2.938,REFINED,NY_HARBOR
2011-08-26,85.37,CRUDE,
2011-08-26,2.91,REFINED,NY_HARBOR
2011-08-26,3.002,REFINED,GULF_SHORES
2011-08-29,87.27,CRUDE,
2011-08-29,2.968,REFINED,GULF_SHORES
2011-08-29,2.888,REFINED,NY_HARBOR
2011-08-30,88.9,CRUDE,
2011-08-30,2.973,REFINED,NY_HARBOR
2011-08-30,2.89,REFINED,GULF_SHORES
2011-08-31,88.81,CRUDE,
2011-08-31,2.924,REFINED,GULF_SHORES
2011-08-31,2.846,REFINED,NY_HARBOR
2011-09-01,88.93,CRUDE,
2011-09-01,2.888,REFINED,NY_HARBOR
2011-09-01,2.938,REFINED,GULF_SHORES
2011-09-02,86.45,CRUDE,
2011-09-02,2.879,REFINED,GULF_SHORES
2011-09-02,2.959,REFINED,NY_HARBOR
2011-09-06,85.99,CRUDE,
2011-09-06,2.828,REFINED,GULF_SHORES
2011-09-06,2.938,REFINED,NY_HARBOR
2011-09-07,89.34,CRUDE,
2011-09-07,2.994,REFINED,NY_HARBOR
2011-09-07,2.909,REFINED,GULF_SHORES
2011-09-08,89.05,CRUDE,
2011-09-08,2.959,REFINED,NY_HARBOR
2011-09-08,2.879,REFINED,GULF_SHORES
2011-09-09,87.24,CRUDE,
2011-09-09,2.749,REFINED,GULF_SHORES
2011-09-09,2.859,REFINED,NY_HARBOR
2011-09-12,88.19,CRUDE,
2011-09-12,2.817,REFINED,NY_HARBOR
2011-09-12,2.722,REFINED,GULF_SHORES
2011-09-13,90.21,CRUDE,
2011-09-13,2.768,REFINED,NY_HARBOR
2011-09-13,2.71,REFINED,GULF_SHORES
2011-09-14,88.91,CRUDE,
2011-09-14,2.677,REFINED,GULF_SHORES
2011-09-14,2.752,REFINED,NY_HARBOR
2011-09-15,89.4,CRUDE,
2011-09-15,2.735,REFINED,GULF_SHORES
2011-09-15,2.81,REFINED,NY_HARBOR
2011-09-16,87.96,CRUDE,
2011-09-16,2.755,REFINED,GULF_SHORES
2011-09-16,2.824,REFINED,NY_HARBOR
2011-09-19,85.7,CRUDE,
2011-09-19,2.645,REFINED,GULF_SHORES
2011-09-19,2.745,REFINED,NY_HARBOR
2011-09-20,86.92,CRUDE,
2011-09-20,2.758,REFINED,NY_HARBOR
2011-09-20,2.645,REFINED,GULF_SHORES
2011-09-21,85.77,CRUDE,
2011-09-21,2.592,REFINED,GULF_SHORES
2011-09-21,2.702,REFINED,NY_HARBOR
2011-09-22,80.29,CRUDE,
2011-09-22,2.596,REFINED,NY_HARBOR
2011-09-22,2.51,REFINED,GULF_SHORES
2011-09-23,79.58,CRUDE,
2011-09-23,2.52,REFINED,GULF_SHORES
2011-09-23,2.587,REFINED,NY_HARBOR
2011-09-26,79.97,CRUDE,
2011-09-26,2.59,REFINED,NY_HARBOR
2011-09-26,2.513,REFINED,GULF_SHORES
2011-09-27,84.18,CRUDE,
2011-09-27,2.662,REFINED,NY_HARBOR
2011-09-27,2.647,REFINED,GULF_SHORES
2011-09-28,80.94,CRUDE,
2011-09-28,2.563,REFINED,GULF_SHORES
2011-09-28,2.608,REFINED,NY_HARBOR
2011-09-29,81.87,CRUDE,
2011-09-29,2.572,REFINED,GULF_SHORES
2011-09-29,2.684,REFINED,NY_HARBOR
2011-09-30,78.93,CRUDE,
2011-09-30,2.553,REFINED,GULF_SHORES
2011-09-30,2.633,REFINED,NY_HARBOR
2011-10-03,77.34,CRUDE,
2011-10-03,2.541,REFINED,GULF_SHORES
2011-10-03,2.601,REFINED,NY_HARBOR
2011-10-04,75.4,CRUDE,
2011-10-04,2.632,REFINED,NY_HARBOR
2011-10-04,2.572,REFINED,GULF_SHORES
2011-10-05,79.41,CRUDE,
2011-10-05,2.629,REFINED,GULF_SHORES
2011-10-05,2.713,REFINED,NY_HARBOR
2011-10-06,82.32,CRUDE,
2011-10-06,2.815,REFINED,NY_HARBOR
2011-10-06,2.729,REFINED,GULF_SHORES
2011-10-07,82.7,CRUDE,
2011-10-07,2.693,REFINED,GULF_SHORES
2011-10-07,2.788,REFINED,NY_HARBOR
2011-10-10,85.14,CRUDE,
2011-10-10,2.853,REFINED,NY_HARBOR
2011-10-10,2.74,REFINED,GULF_SHORES
2011-10-11,85.54,CRUDE,
2011-10-11,2.872,REFINED,NY_HARBOR
2011-10-11,2.79,REFINED,GULF_SHORES
2011-10-12,85.3,CRUDE,
2011-10-12,2.872,REFINED,NY_HARBOR
2011-10-12,2.752,REFINED,GULF_SHORES
2011-10-13,83.96,CRUDE,
2011-10-13,2.893,REFINED,NY_HARBOR
2011-10-13,2.778,REFINED,GULF_SHORES
2011-10-14,86.8,CRUDE,
2011-10-14,2.828,REFINED,GULF_SHORES
2011-10-14,2.923,REFINED,NY_HARBOR
2011-10-17,86.38,CRUDE,
2011-10-17,2.709,REFINED,GULF_SHORES
2011-10-17,2.816,REFINED,NY_HARBOR
2011-10-18,88.34,CRUDE,
2011-10-18,2.726,REFINED,GULF_SHORES
2011-10-18,2.816,REFINED,NY_HARBOR
2011-10-19,86.11,CRUDE,
2011-10-19,2.755,REFINED,NY_HARBOR
2011-10-19,2.68,REFINED,GULF_SHORES
2011-10-20,86.07,CRUDE,
2011-10-20,2.725,REFINED,NY_HARBOR
2011-10-20,2.683,REFINED,GULF_SHORES
2011-10-21,87.19,CRUDE,
2011-10-21,2.67,REFINED,GULF_SHORES
2011-10-21,2.75,REFINED,NY_HARBOR
2011-10-24,91.12,CRUDE,
2011-10-24,2.736,REFINED,NY_HARBOR
2011-10-24,2.666,REFINED,GULF_SHORES
2011-10-25,92.98,CRUDE,
2011-10-25,2.752,REFINED,NY_HARBOR
2011-10-25,2.702,REFINED,GULF_SHORES
2011-10-26,90.2,CRUDE,
2011-10-26,2.647,REFINED,GULF_SHORES
2011-10-26,2.695,REFINED,NY_HARBOR
2011-10-27,93.96,CRUDE,
2011-10-27,2.804,REFINED,NY_HARBOR
2011-10-27,2.725,REFINED,GULF_SHORES
2011-10-28,93.32,CRUDE,
2011-10-28,2.732,REFINED,NY_HARBOR
2011-10-28,2.637,REFINED,GULF_SHORES
2011-10-31,93.19,CRUDE,
2011-10-31,2.679,REFINED,NY_HARBOR
2011-10-31,2.576,REFINED,GULF_SHORES
2011-11-01,92.19,CRUDE,
2011-11-01,2.696,REFINED,NY_HARBOR
2011-11-01,2.616,REFINED,GULF_SHORES
2011-11-02,92.51,CRUDE,
2011-11-02,2.616,REFINED,GULF_SHORES
2011-11-02,2.696,REFINED,NY_HARBOR
2011-11-03,94.07,CRUDE,
2011-11-03,2.628,REFINED,GULF_SHORES
2011-11-03,2.706,REFINED,NY_HARBOR
2011-11-04,94.26,CRUDE,
2011-11-04,2.668,REFINED,GULF_SHORES
2011-11-04,2.738,REFINED,NY_HARBOR
2011-11-07,95.52,CRUDE,
2011-11-07,2.786,REFINED,NY_HARBOR
2011-11-07,2.721,REFINED,GULF_SHORES
2011-11-08,96.8,CRUDE,
2011-11-08,2.69,REFINED,GULF_SHORES
2011-11-08,2.773,REFINED,NY_HARBOR
2011-11-09,95.74,CRUDE,
2011-11-09,2.702,REFINED,NY_HARBOR
2011-11-09,2.609,REFINED,GULF_SHORES
2011-11-10,97.78,CRUDE,
2011-11-10,2.682,REFINED,NY_HARBOR
2011-11-10,2.59,REFINED,GULF_SHORES
2011-11-11,98.99,CRUDE,
2011-11-11,2.651,REFINED,NY_HARBOR
2011-11-11,2.556,REFINED,GULF_SHORES
2011-11-14,98.14,CRUDE,
2011-11-14,2.487,REFINED,GULF_SHORES
2011-11-14,2.59,REFINED,NY_HARBOR
2011-11-15,99.37,CRUDE,
2011-11-15,2.633,REFINED,NY_HARBOR
2011-11-15,2.53,REFINED,GULF_SHORES
2011-11-16,102.59,CRUDE,
2011-11-16,2.633,REFINED,NY_HARBOR
2011-11-16,2.526,REFINED,GULF_SHORES
2011-11-17,98.82,CRUDE,
2011-11-17,2.532,REFINED,NY_HARBOR
2011-11-17,2.435,REFINED,GULF_SHORES
2011-11-18,97.67,CRUDE,
2011-11-18,2.5,REFINED,NY_HARBOR
2011-11-18,2.405,REFINED,GULF_SHORES
2011-11-21,96.73,CRUDE,
2011-11-21,2.443,REFINED,GULF_SHORES
2011-11-21,2.528,REFINED,NY_HARBOR
2011-11-22,97.76,CRUDE,
2011-11-22,2.59,REFINED,NY_HARBOR
2011-11-22,2.495,REFINED,GULF_SHORES
2011-11-23,96.16,CRUDE,
2011-11-23,2.458,REFINED,GULF_SHORES
2011-11-23,2.558,REFINED,NY_HARBOR
2011-11-25,96.91,CRUDE,
2011-11-25,2.516,REFINED,NY_HARBOR
2011-11-25,2.416,REFINED,GULF_SHORES
2011-11-28,98.21,CRUDE,
2011-11-28,2.545,REFINED,NY_HARBOR
2011-11-28,2.452,REFINED,GULF_SHORES
2011-11-29,99.79,CRUDE,
2011-11-29,2.575,REFINED,NY_HARBOR
2011-11-29,2.479,REFINED,GULF_SHORES
2011-11-30,100.36,CRUDE,
2011-11-30,2.5,REFINED,GULF_SHORES
2011-11-30,2.588,REFINED,NY_HARBOR
2011-12-01,100.2,CRUDE,
2011-12-01,2.635,REFINED,NY_HARBOR
2011-12-01,2.535,REFINED,GULF_SHORES
2011-12-02,100.97,CRUDE,
2011-12-02,2.669,REFINED,NY_HARBOR
2011-12-02,2.563,REFINED,GULF_SHORES
2011-12-05,100.94,CRUDE,
2011-12-05,2.63,REFINED,NY_HARBOR
2011-12-05,2.533,REFINED,GULF_SHORES
2011-12-06,101.25,CRUDE,
2011-12-06,2.577,REFINED,GULF_SHORES
2011-12-06,2.675,REFINED,NY_HARBOR
2011-12-07,100.45,CRUDE,
2011-12-07,2.513,REFINED,GULF_SHORES
2011-12-07,2.628,REFINED,NY_HARBOR
2011-12-08,98.35,CRUDE,
2011-12-08,2.492,REFINED,GULF_SHORES
2011-12-08,2.605,REFINED,NY_HARBOR
2011-12-09,99.4,CRUDE,
2011-12-09,2.644,REFINED,NY_HARBOR
2011-12-09,2.547,REFINED,GULF_SHORES
2011-12-12,97.77,CRUDE,
2011-12-12,2.505,REFINED,GULF_SHORES
2011-12-12,2.605,REFINED,NY_HARBOR
2011-12-13,100.24,CRUDE,
2011-12-13,2.655,REFINED,NY_HARBOR
2011-12-13,2.55,REFINED,GULF_SHORES
2011-12-14,94.92,CRUDE,
2011-12-14,2.534,REFINED,NY_HARBOR
2011-12-14,2.449,REFINED,GULF_SHORES
2011-12-15,93.84,CRUDE,
2011-12-15,2.446,REFINED,GULF_SHORES
2011-12-15,2.516,REFINED,NY_HARBOR
2011-12-16,93.55,CRUDE,
2011-12-16,2.466,REFINED,GULF_SHORES
2011-12-16,2.528,REFINED,NY_HARBOR
2011-12-19,93.86,CRUDE,
2011-12-19,2.527,REFINED,NY_HARBOR
2011-12-19,2.462,REFINED,GULF_SHORES
2011-12-20,97.16,CRUDE,
2011-12-20,2.615,REFINED,NY_HARBOR
2011-12-20,2.533,REFINED,GULF_SHORES
2011-12-21,98.54,CRUDE,
2011-12-21,2.654,REFINED,NY_HARBOR
2011-12-21,2.555,REFINED,GULF_SHORES
2011-12-22,99.42,CRUDE,
2011-12-22,2.585,REFINED,GULF_SHORES
2011-12-22,2.668,REFINED,NY_HARBOR
2011-12-23,99.72,CRUDE,
2011-12-23,2.73,REFINED,NY_HARBOR
2011-12-23,2.647,REFINED,GULF_SHORES
2011-12-27,101.29,CRUDE,
2011-12-27,2.622,REFINED,GULF_SHORES
2011-12-27,2.707,REFINED,NY_HARBOR
2011-12-28,99.44,CRUDE,
2011-12-28,2.595,REFINED,GULF_SHORES
2011-12-28,2.68,REFINED,NY_HARBOR
2011-12-29,99.68,CRUDE,
2011-12-29,2.637,REFINED,GULF_SHORES
2011-12-29,2.712,REFINED,NY_HARBOR
2011-12-30,98.83,CRUDE,
2011-12-30,2.694,REFINED,NY_HARBOR
2011-12-30,2.614,REFINED,GULF_SHORES
2012-01-03,102.96,CRUDE,
2012-01-03,2.784,REFINED,NY_HARBOR
2012-01-03,2.707,REFINED,GULF_SHORES
2012-01-04,103.22,CRUDE,
2012-01-04,2.805,REFINED,NY_HARBOR
2012-01-04,2.73,REFINED,GULF_SHORES
2012-01-05,101.81,CRUDE,
2012-01-05,2.745,REFINED,NY_HARBOR
