2012,13,NAICS CLASSIFICATION: (11141),1846000,24.6
2012,13,NAICS CLASSIFICATION: (11142),252215000,3.8
2012,13,NAICS CLASSIFICATION: (111421),189187000,3.6
2012,13,NAICS CLASSIFICATION: (111422),63028000,6.2
2012,13,NAICS CLASSIFICATION: (1119),2388961000,2.2
2012,13,NAICS CLASSIFICATION: (11191), (D),(D)
2012,13,NAICS CLASSIFICATION: (11192),831803000,5.8
2012,13,NAICS CLASSIFICATION: (11194), (D),(D)
2012,13,NAICS CLASSIFICATION: (11199),1499195000,1.6
2012,13,NAICS CLASSIFICATION: (112),109266000,1.6
2012,13,NAICS CLASSIFICATION: (1121),35343000,3.6
2012,13,NAICS CLASSIFICATION: (11211),17747000,6.8
2012,13,NAICS CLASSIFICATION: (112111),17747000,6.8
2012,13,NAICS CLASSIFICATION: (11212),17596000,2.9
2012,13,NAICS CLASSIFICATION: (1122),2862000,12.1
2012,13,NAICS CLASSIFICATION: (1123),66661000,1.6
2012,13,NAICS CLASSIFICATION: (11231),5217000,8.7
2012,13,NAICS CLASSIFICATION: (11232),57871000,2
2012,13,NAICS CLASSIFICATION: (11239),3573000,1.5
